"","Date","Meantemp"
"1",2010-01-01,16.4
"2",2010-02-01,18.0571428571429
"3",2010-03-01,20.1838709677419
"4",2010-04-01,21.5233333333333
"5",2010-05-01,26.1258064516129
"6",2010-06-01,26.9733333333333
"7",2010-07-01,28.9451612903226
"8",2010-08-01,28.3774193548387
"9",2010-09-01,27.5366666666667
"10",2010-10-01,24.3161290322581
"11",2010-11-01,20.7766666666667
"12",2010-12-01,17.5161290322581
"13",2011-01-01,12.3774193548387
"14",2011-02-01,15.5357142857143
"15",2011-03-01,17.3516129032258
"16",2011-04-01,22.75
"17",2011-05-01,25.8516129032258
"18",2011-06-01,28.31
"19",2011-07-01,28.5322580645161
"20",2011-08-01,29.1291666666667
"21",2011-09-01,27.5571428571429
"22",2011-10-01,24.3096774193548
"23",2011-11-01,22.548275862069
"24",2011-12-01,16.241935483871
"25",2012-01-01,13.6870967741935
"26",2012-02-01,15.8724137931034
"27",2012-03-01,19.5
"28",2012-04-01,23.95
"29",2012-05-01,27.2354838709677
"30",2012-06-01,27.87
"31",2012-07-01,28.1838709677419
"32",2012-08-01,28.9645161290323
"33",2012-09-01,27.4633333333333
"34",2012-10-01,25.2548387096774
"35",2012-11-01,21.6533333333333
"36",2012-12-01,17.1612903225806
"37",2013-01-01,16.0354838709677
"38",2013-02-01,18.8964285714286
"39",2013-03-01,20.8677419354839
"40",2013-04-01,21.9266666666667
"41",2013-05-01,25.8935483870968
"42",2013-06-01,28.0857142857143
"43",2013-07-01,27.8774193548387
"44",2013-08-01,28.2322580645161
"45",2013-09-01,27.1833333333333
"46",2013-10-01,25.1774193548387
"47",2013-11-01,21.1733333333333
"48",2013-12-01,15.2612903225806
"49",2014-01-01,15.9290322580645
"50",2014-02-01,15.0142857142857
"51",2014-03-01,18.8870967741935
"52",2014-04-01,22.9733333333333
"53",2014-05-01,26.5290322580645
"54",2014-06-01,28.8366666666667
"55",2014-07-01,29.3677419354839
"56",2014-08-01,28.5322580645161
"57",2014-09-01,28.3633333333333
"58",2014-10-01,25.9290322580645
"59",2014-11-01,22.2266666666667
"60",2014-12-01,15.3322580645161
"61",2015-01-01,16.1387096774194
"62",2015-02-01,17.75
"63",2015-03-01,20.3806451612903
"64",2015-04-01,23.31
"65",2015-05-01,27.4322580645161
"66",2015-06-01,29.2466666666667
"67",2015-07-01,28.6290322580645
"68",2015-08-01,28.7387096774194
"69",2015-09-01,27.9266666666667
"70",2015-10-01,25.4290322580645
"71",2015-11-01,23.5066666666667
"72",2015-12-01,17.5516129032258
"73",2016-01-01,15.3193548387097
"74",2016-02-01,14.6758620689655
"75",2016-03-01,17.7870967741935
"76",2016-04-01,24.2
"77",2016-05-01,26.6935483870968
"78",2016-06-01,28.81
"79",2016-07-01,29.2677419354839
"80",2016-08-01,27.6322580645161
"81",2016-09-01,27.17
"82",2016-10-01,25.8774193548387
"83",2016-11-01,21.1766666666667
"84",2016-12-01,18.8935483870968
"85",2017-01-01,17.9322580645161
"86",2017-02-01,16.5142857142857
"87",2017-03-01,19.5548387096774
"88",2017-04-01,22.83
"89",2017-05-01,25.5903225806452
"90",2017-06-01,28.4666666666667
"91",2017-07-01,28.1935483870968
"92",2017-08-01,29.2217391304348
"93",2017-09-01,29.3125
"94",2017-10-01,26.2612903225806
"95",2017-11-01,21.4571428571429
"96",2017-12-01,18.0612903225806
"97",2018-01-01,16.158064516129
"98",2018-02-01,16.0285714285714
"99",2018-03-01,21.3032258064516
"100",2018-04-01,23.7133333333333
"101",2018-05-01,28.6870967741935
"102",2018-06-01,28.7366666666667
"103",2018-07-01,29.1548387096774
"104",2018-08-01,28.4548387096774
"105",2018-09-01,28.1214285714286
"106",2018-10-01,25.1451612903226
"107",2018-11-01,22.8533333333333
"108",2018-12-01,19.025
"109",2019-01-01,18.6625
"110",2019-02-01,20.8035714285714
"111",2019-03-01,21.4
"112",2019-04-01,25.3933333333333
"113",2019-05-01,25.7870967741936
"114",2019-06-01,29.2366666666667
"115",2019-07-01,29.4806451612903
"116",2019-08-01,29.1516129032258
"117",2019-09-01,28.3733333333333
"118",2019-10-01,26.2193548387097
"119",2019-11-01,22.9066666666667
"120",2019-12-01,19.0677419354839
"121",2020-01-01,18.8193548387097
"122",2020-02-01,18.748275862069
"123",2020-03-01,22.0774193548387
"124",2020-04-01,22.0266666666667
"125",2020-05-01,27.9709677419355
"126",2020-06-01,29.6866666666667
"127",2020-07-01,29.985
"128",2020-08-01,27.6
"129",2020-09-01,NA
"130",2020-10-01,NA
"131",2020-11-01,23.6928571428571
"132",2020-12-01,18.0677419354839
"133",2021-01-01,16.3129032258065
"134",2021-02-01,19.8535714285714
"135",2021-03-01,22.558064516129
"136",2021-04-01,24.6366666666667
"137",2021-05-01,29.4774193548387
"138",2021-06-01,29.9
"139",2021-07-01,29.7533333333333
"140",2021-08-01,28.7035714285714
"141",2021-09-01,29.3
"142",2021-10-01,25.2032258064516
"143",2021-11-01,21.7733333333333
"144",2021-12-01,18.1483870967742
"145",2022-01-01,18.0379310344828
"146",2022-02-01,NA
"147",2022-03-01,NA
"148",2022-04-01,28.15
"149",2022-05-01,25.0548387096774
"150",2022-06-01,28.63
"151",2022-07-01,30.1322580645161
"152",2022-08-01,28.4774193548387
