"","Date","Meantemp"
"1",2010-01-01,16.0870967741935
"2",2010-02-01,16.625
"3",2010-03-01,18.8225806451613
"4",2010-04-01,20.1466666666667
"5",2010-05-01,24.7258064516129
"6",2010-06-01,25.9766666666667
"7",2010-07-01,27.9451612903226
"8",2010-08-01,27.4193548387097
"9",2010-09-01,26.8
"10",2010-10-01,24.1032258064516
"11",2010-11-01,20.55
"12",2010-12-01,17.4870967741935
"13",2011-01-01,12.9451612903226
"14",2011-02-01,15.3
"15",2011-03-01,17.0935483870968
"16",2011-04-01,21.79
"17",2011-05-01,25.2129032258064
"18",2011-06-01,27.6133333333333
"19",2011-07-01,27.7677419354839
"20",2011-08-01,28.5129032258065
"21",2011-09-01,27.2066666666667
"22",2011-10-01,24.3290322580645
"23",2011-11-01,22.52
"24",2011-12-01,16.2774193548387
"25",2012-01-01,14.3483870967742
"26",2012-02-01,15.2862068965517
"27",2012-03-01,18.5096774193548
"28",2012-04-01,22.8466666666667
"29",2012-05-01,26.3741935483871
"30",2012-06-01,27.3033333333333
"31",2012-07-01,27.7129032258064
"32",2012-08-01,28.4193548387097
"33",2012-09-01,27.23
"34",2012-10-01,24.9483870967742
"35",2012-11-01,21.5766666666667
"36",2012-12-01,17.2483870967742
"37",2013-01-01,16.1741935483871
"38",2013-02-01,18.4964285714286
"39",2013-03-01,19.8483870967742
"40",2013-04-01,20.96
"41",2013-05-01,24.9935483870968
"42",2013-06-01,27.39
"43",2013-07-01,27.3322580645161
"44",2013-08-01,27.7064516129032
"45",2013-09-01,26.8933333333333
"46",2013-10-01,25.0451612903226
"47",2013-11-01,21.4033333333333
"48",2013-12-01,15.7258064516129
"49",2014-01-01,15.9903225806452
"50",2014-02-01,15.0071428571429
"51",2014-03-01,18.3129032258065
"52",2014-04-01,22.1033333333333
"53",2014-05-01,25.6516129032258
"54",2014-06-01,28.0033333333333
"55",2014-07-01,28.7741935483871
"56",2014-08-01,27.858064516129
"57",2014-09-01,28.1666666666667
"58",2014-10-01,25.7766666666667
"59",2014-11-01,22.18
"60",2014-12-01,15.5967741935484
"61",2015-01-01,15.9193548387097
"62",2015-02-01,17.1642857142857
"63",2015-03-01,19.4258064516129
"64",2015-04-01,22.5633333333333
"65",2015-05-01,26.6258064516129
"66",2015-06-01,28.4533333333333
"67",2015-07-01,27.9387096774194
"68",2015-08-01,28.0225806451613
"69",2015-09-01,27.3266666666667
"70",2015-10-01,25.1966666666667
"71",2015-11-01,23.6066666666667
"72",2015-12-01,17.9322580645161
"73",2016-01-01,15.3903225806452
"74",2016-02-01,14.6310344827586
"75",2016-03-01,16.8838709677419
"76",2016-04-01,22.4433333333333
"77",2016-05-01,25.7161290322581
"78",2016-06-01,28.1466666666667
"79",2016-07-01,28.2677419354839
"80",2016-08-01,27.141935483871
"81",2016-09-01,26.88
"82",2016-10-01,25.9387096774194
"83",2016-11-01,21.4866666666667
"84",2016-12-01,18.8903225806452
"85",2017-01-01,17.7741935483871
"86",2017-02-01,16.1285714285714
"87",2017-03-01,18.741935483871
"88",2017-04-01,22.1166666666667
"89",2017-05-01,24.9645161290323
"90",2017-06-01,27.78
"91",2017-07-01,27.5193548387097
"92",2017-08-01,28.1774193548387
"93",2017-09-01,28.3166666666667
"94",2017-10-01,25.7741935483871
"95",2017-11-01,21.56
"96",2017-12-01,17.4677419354839
"97",2018-01-01,15.3806451612903
"98",2018-02-01,15.2107142857143
"99",2018-03-01,19.7354838709677
"100",2018-04-01,22.68
"101",2018-05-01,27.5290322580645
"102",2018-06-01,27.6533333333333
"103",2018-07-01,27.9354838709677
"104",2018-08-01,27.4161290322581
"105",2018-09-01,27.08
"106",2018-10-01,24.5225806451613
"107",2018-11-01,22.34
"108",2018-12-01,18.4645161290323
"109",2019-01-01,17.4645161290323
"110",2019-02-01,19.8071428571429
"111",2019-03-01,20.3838709677419
"112",2019-04-01,23.9933333333333
"113",2019-05-01,24.5967741935484
"114",2019-06-01,28.0266666666667
"115",2019-07-01,28.4258064516129
"116",2019-08-01,28.0366666666667
"117",2019-09-01,27.3966666666667
"118",2019-10-01,25.441935483871
"119",2019-11-01,22.2766666666667
"120",2019-12-01,18.5322580645161
"121",2020-01-01,18.0516129032258
"122",2020-02-01,17.7206896551724
"123",2020-03-01,20.5870967741935
"124",2020-04-01,20.8633333333333
"125",2020-05-01,26.6612903225806
"126",2020-06-01,28.5833333333333
"127",2020-07-01,29.0451612903226
"128",2020-08-01,27.47
"129",2020-09-01,27.0733333333333
"130",2020-10-01,24.4709677419355
"131",2020-11-01,22.6633333333333
"132",2020-12-01,17.5258064516129
"133",2021-01-01,15.7161290322581
"134",2021-02-01,18.875
"135",2021-03-01,21.2096774193548
"136",2021-04-01,23.48
"137",2021-05-01,28.6741935483871
"138",2021-06-01,27.8066666666667
"139",2021-07-01,28.4096774193548
"140",2021-08-01,27.158064516129
"141",2021-09-01,28.42
"142",2021-10-01,24.9387096774194
"143",2021-11-01,21.48
"144",2021-12-01,18.0129032258065
"145",2022-01-01,17.3258064516129
"146",2022-02-01,14.4142857142857
"147",2022-03-01,20.3290322580645
"148",2022-04-01,22.2344827586207
"149",2022-05-01,23.5677419354839
"150",2022-06-01,26.9333333333333
"151",2022-07-01,28.5193548387097
"152",2022-08-01,27.2161290322581
