"","Date","Meantemp"
"1",2010-01-01,NA
"2",2010-02-01,NA
"3",2010-03-01,19.7588235294118
"4",2010-04-01,19.9103448275862
"5",2010-05-01,24.4565217391304
"6",2010-06-01,26.8785714285714
"7",2010-07-01,28.1210526315789
"8",2010-08-01,28.7612903225806
"9",2010-09-01,27.7733333333333
"10",2010-10-01,24.2774193548387
"11",2010-11-01,20.7566666666667
"12",2010-12-01,17.2838709677419
"13",2011-01-01,12.3967741935484
"14",2011-02-01,15.3964285714286
"15",2011-03-01,17.1322580645161
"16",2011-04-01,22.51
"17",2011-05-01,25.5387096774194
"18",2011-06-01,28.1533333333333
"19",2011-07-01,28.5838709677419
"20",2011-08-01,29.7129032258064
"21",2011-09-01,27.5366666666667
"22",2011-10-01,24.2806451612903
"23",2011-11-01,22.6533333333333
"24",2011-12-01,15.9935483870968
"25",2012-01-01,13.9709677419355
"26",2012-02-01,14.8137931034483
"27",2012-03-01,18.1548387096774
"28",2012-04-01,23.0233333333333
"29",2012-05-01,26.5225806451613
"30",2012-06-01,27.4066666666667
"31",2012-07-01,28.052
"32",2012-08-01,28.8
"33",2012-09-01,26.9033333333333
"34",2012-10-01,24.7322580645161
"35",2012-11-01,21.19
"36",2012-12-01,16.8677419354839
"37",2013-01-01,15.8451612903226
"38",2013-02-01,18.3178571428571
"39",2013-03-01,19.3838709677419
"40",2013-04-01,20.5533333333333
"41",2013-05-01,25.008
"42",2013-06-01,28.2166666666667
"43",2013-07-01,28.0838709677419
"44",2013-08-01,28.641935483871
"45",2013-09-01,27.5966666666667
"46",2013-10-01,25.6
"47",2013-11-01,21.7033333333333
"48",2013-12-01,15.6225806451613
"49",2014-01-01,15.9645161290323
"50",2014-02-01,15.1607142857143
"51",2014-03-01,18.5903225806452
"52",2014-04-01,22.63
"53",2014-05-01,26.0161290322581
"54",2014-06-01,28.83
"55",2014-07-01,29.7032258064516
"56",2014-08-01,28.9322580645161
"57",2014-09-01,29.0833333333333
"58",2014-10-01,26.1516129032258
"59",2014-11-01,22.4666666666667
"60",2014-12-01,15.6806451612903
"61",2015-01-01,15.8129032258065
"62",2015-02-01,17.225
"63",2015-03-01,19.5451612903226
"64",2015-04-01,22.9533333333333
"65",2015-05-01,26.9225806451613
"66",2015-06-01,29.58
"67",2015-07-01,28.4516129032258
"68",2015-08-01,29.3741935483871
"69",2015-09-01,28.0866666666667
"70",2015-10-01,25.6064516129032
"71",2015-11-01,23.6766666666667
"72",2015-12-01,17.9806451612903
"73",2016-01-01,15.4838709677419
"74",2016-02-01,14.8965517241379
"75",2016-03-01,17.2064516129032
"76",2016-04-01,23.4428571428571
"77",2016-05-01,26.0096774193548
"78",2016-06-01,28.5766666666667
"79",2016-07-01,29.0806451612903
"80",2016-08-01,27.7967741935484
"81",2016-09-01,27.4066666666667
"82",2016-10-01,25.858064516129
"83",2016-11-01,22.072
"84",2016-12-01,18.6387096774194
"85",2017-01-01,17.858064516129
"86",2017-02-01,16.2
"87",2017-03-01,18.5935483870968
"88",2017-04-01,22.5633333333333
"89",2017-05-01,25.2935483870968
"90",2017-06-01,28.2166666666667
"91",2017-07-01,28.2322580645161
"92",2017-08-01,29.058064516129
"93",2017-09-01,28.6866666666667
"94",2017-10-01,25.558064516129
"95",2017-11-01,21.5766666666667
"96",2017-12-01,17.3677419354839
"97",2018-01-01,15.4
"98",2018-02-01,15.3428571428571
"99",2018-03-01,20.0290322580645
"100",2018-04-01,22.9733333333333
"101",2018-05-01,28.058064516129
"102",2018-06-01,28.03
"103",2018-07-01,28.5709677419355
"104",2018-08-01,28.0225806451613
"105",2018-09-01,27.71
"106",2018-10-01,24.6967741935484
"107",2018-11-01,22.2633333333333
"108",2018-12-01,18.1903225806452
"109",2019-01-01,17.5903225806452
"110",2019-02-01,19.6142857142857
"111",2019-03-01,20.2354838709677
"112",2019-04-01,24.2633333333333
"113",2019-05-01,24.9548387096774
"114",2019-06-01,28.5033333333333
"115",2019-07-01,28.9483870967742
"116",2019-08-01,28.9161290322581
"117",2019-09-01,28.4666666666667
"118",2019-10-01,26.1548387096774
"119",2019-11-01,22.4233333333333
"120",2019-12-01,18.4935483870968
"121",2020-01-01,18.0387096774194
"122",2020-02-01,18
"123",2020-03-01,20.6451612903226
"124",2020-04-01,21.5466666666667
"125",2020-05-01,27.2967741935484
"126",2020-06-01,29.1766666666667
"127",2020-07-01,30.3
"128",2020-08-01,28.4967741935484
"129",2020-09-01,27.73
"130",2020-10-01,24.7903225806452
"131",2020-11-01,22.94
"132",2020-12-01,17.3677419354839
"133",2021-01-01,15.7258064516129
"134",2021-02-01,19.2357142857143
"135",2021-03-01,21.5838709677419
"136",2021-04-01,23.7433333333333
"137",2021-05-01,28.9451612903226
"138",2021-06-01,28.4133333333333
"139",2021-07-01,29.2161290322581
"140",2021-08-01,28.441935483871
"141",2021-09-01,29.19
"142",2021-10-01,24.9741935483871
"143",2021-11-01,21.4466666666667
"144",2021-12-01,18
"145",2022-01-01,17.3870967741935
"146",2022-02-01,14.5321428571429
"147",2022-03-01,21.0741935483871
"148",2022-04-01,23.11
"149",2022-05-01,24.2322580645161
"150",2022-06-01,28
"151",2022-07-01,29.7225806451613
"152",2022-08-01,28.2645161290323
