"","Date","Meantemp"
"1",2010-01-01,17.5290322580645
"2",2010-02-01,18.2821428571429
"3",2010-03-01,20.4032258064516
"4",2010-04-01,21.52
"5",2010-05-01,25.7451612903226
"6",2010-06-01,26.7533333333333
"7",2010-07-01,28.7709677419355
"8",2010-08-01,28.6290322580645
"9",2010-09-01,27.9066666666667
"10",2010-10-01,25.2741935483871
"11",2010-11-01,21.2133333333333
"12",2010-12-01,17.9548387096774
"13",2011-01-01,13.9290322580645
"14",2011-02-01,16.2571428571429
"15",2011-03-01,18.0483870967742
"16",2011-04-01,22.36
"17",2011-05-01,25.7935483870968
"18",2011-06-01,28.14
"19",2011-07-01,28.4483870967742
"20",2011-08-01,29.0709677419355
"21",2011-09-01,28.2586206896552
"22",2011-10-01,25.0967741935484
"23",2011-11-01,23.2724137931034
"24",2011-12-01,17.3827586206897
"25",2012-01-01,15.4709677419355
"26",2012-02-01,16.6689655172414
"27",2012-03-01,19.9161290322581
"28",2012-04-01,23.88
"29",2012-05-01,27.0774193548387
"30",2012-06-01,28.08
"31",2012-07-01,28.4709677419355
"32",2012-08-01,29.0967741935484
"33",2012-09-01,27.8
"34",2012-10-01,25.358064516129
"35",2012-11-01,22.6
"36",2012-12-01,18.3129032258065
"37",2013-01-01,16.9064516129032
"38",2013-02-01,19.2214285714286
"39",2013-03-01,20.3870967741935
"40",2013-04-01,21.95
"41",2013-05-01,25.6612903225806
"42",2013-06-01,28.09
"43",2013-07-01,27.9290322580645
"44",2013-08-01,28.4709677419355
"45",2013-09-01,27.8333333333333
"46",2013-10-01,25.4741935483871
"47",2013-11-01,22.08
"48",2013-12-01,16.141935483871
"49",2014-01-01,16.2
"50",2014-02-01,15.7642857142857
"51",2014-03-01,18.958064516129
"52",2014-04-01,22.7833333333333
"53",2014-05-01,26.0516129032258
"54",2014-06-01,28.47
"55",2014-07-01,29.2032258064516
"56",2014-08-01,28.4129032258065
"57",2014-09-01,28.3733333333333
"58",2014-10-01,25.8161290322581
"59",2014-11-01,22.6433333333333
"60",2014-12-01,16.4258064516129
"61",2015-01-01,16.3838709677419
"62",2015-02-01,17.8107142857143
"63",2015-03-01,20.2903225806452
"64",2015-04-01,23.0533333333333
"65",2015-05-01,27.0838709677419
"66",2015-06-01,29.1833333333333
"67",2015-07-01,28.7096774193548
"68",2015-08-01,28.6774193548387
"69",2015-09-01,28.16
"70",2015-10-01,25.6935483870968
"71",2015-11-01,24.2266666666667
"72",2015-12-01,18.9903225806452
"73",2016-01-01,16.3806451612903
"74",2016-02-01,15.8241379310345
"75",2016-03-01,17.9774193548387
"76",2016-04-01,23.6866666666667
"77",2016-05-01,26.6322580645161
"78",2016-06-01,28.6833333333333
"79",2016-07-01,29.3645161290323
"80",2016-08-01,28.1935483870968
"81",2016-09-01,27.9758620689655
"82",2016-10-01,26.2758620689655
"83",2016-11-01,21.96
"84",2016-12-01,19.4516129032258
"85",2017-01-01,18.5384615384615
"86",2017-02-01,16.5607142857143
"87",2017-03-01,19.3774193548387
"88",2017-04-01,22.4866666666667
"89",2017-05-01,25.2741935483871
"90",2017-06-01,28.43
"91",2017-07-01,28.7645161290323
"92",2017-08-01,28.9838709677419
"93",2017-09-01,28.7766666666667
"94",2017-10-01,26.7096774193548
"95",2017-11-01,22.68
"96",2017-12-01,18.1741935483871
"97",2018-01-01,16.2935483870968
"98",2018-02-01,15.9107142857143
"99",2018-03-01,20.5709677419355
"100",2018-04-01,23.1433333333333
"101",2018-05-01,27.6064516129032
"102",2018-06-01,28.17
"103",2018-07-01,28.5193548387097
"104",2018-08-01,28.0032258064516
"105",2018-09-01,27.47
"106",2018-10-01,24.8838709677419
"107",2018-11-01,22.87
"108",2018-12-01,19.2645161290323
"109",2019-01-01,17.9838709677419
"110",2019-02-01,20.2321428571429
"111",2019-03-01,20.9129032258065
"112",2019-04-01,24.22
"113",2019-05-01,25.1806451612903
"114",2019-06-01,28.2866666666667
"115",2019-07-01,28.8
"116",2019-08-01,28.4645161290323
"117",2019-09-01,28.04
"118",2019-10-01,26.0258064516129
"119",2019-11-01,22.57
"120",2019-12-01,18.8
"121",2020-01-01,18.5709677419355
"122",2020-02-01,18.4655172413793
"123",2020-03-01,21.4709677419355
"124",2020-04-01,21.5566666666667
"125",2020-05-01,27.1645161290323
"126",2020-06-01,28.8461538461538
"127",2020-07-01,29.6967741935484
"128",2020-08-01,28.6258064516129
"129",2020-09-01,28.0166666666667
"130",2020-10-01,25.5806451612903
"131",2020-11-01,23.59
"132",2020-12-01,18.3322580645161
"133",2021-01-01,15.9838709677419
"134",2021-02-01,19.1428571428571
"135",2021-03-01,21.9677419354839
"136",2021-04-01,23.9133333333333
"137",2021-05-01,28.5225806451613
"138",2021-06-01,28.45
"139",2021-07-01,29.3032258064516
"140",2021-08-01,28.4322580645161
"141",2021-09-01,29.4566666666667
"142",2021-10-01,26.1032258064516
"143",2021-11-01,22.09
"144",2021-12-01,18.8709677419355
"145",2022-01-01,17.9967741935484
"146",2022-02-01,15.4285714285714
"147",2022-03-01,21.3967741935484
"148",2022-04-01,23.3
"149",2022-05-01,24.8838709677419
"150",2022-06-01,27.9766666666667
"151",2022-07-01,29.5129032258065
"152",2022-08-01,28.4483870967742
