"","Date","Meantemp"
"1",2010-01-01,16.741935483871
"2",2010-02-01,17.8214285714286
"3",2010-03-01,20.1258064516129
"4",2010-04-01,21.1133333333333
"5",2010-05-01,25.6516129032258
"6",2010-06-01,27.44
"7",2010-07-01,29.6903225806452
"8",2010-08-01,29.4032258064516
"9",2010-09-01,28.5733333333333
"10",2010-10-01,25.5129032258065
"11",2010-11-01,21.4566666666667
"12",2010-12-01,18.0096774193548
"13",2011-01-01,13.9225806451613
"14",2011-02-01,16.3928571428571
"15",2011-03-01,18.1774193548387
"16",2011-04-01,22.9066666666667
"17",2011-05-01,26.2193548387097
"18",2011-06-01,28.91
"19",2011-07-01,29.2064516129032
"20",2011-08-01,29.9354838709677
"21",2011-09-01,28.48
"22",2011-10-01,25.1967741935484
"23",2011-11-01,23.4666666666667
"24",2011-12-01,17.2548387096774
"25",2012-01-01,15.4258064516129
"26",2012-02-01,16.2275862068966
"27",2012-03-01,19.5129032258065
"28",2012-04-01,24.1133333333333
"29",2012-05-01,27.3774193548387
"30",2012-06-01,28.4966666666667
"31",2012-07-01,29.1
"32",2012-08-01,29.8774193548387
"33",2012-09-01,28.2066666666667
"34",2012-10-01,25.541935483871
"35",2012-11-01,22.7533333333333
"36",2012-12-01,18.5258064516129
"37",2013-01-01,17.6354838709677
"38",2013-02-01,20.0285714285714
"39",2013-03-01,21.4354838709677
"40",2013-04-01,22.3678571428571
"41",2013-05-01,26.0161290322581
"42",2013-06-01,28.5933333333333
"43",2013-07-01,28.4161290322581
"44",2013-08-01,28.9903225806452
"45",2013-09-01,28.0033333333333
"46",2013-10-01,25.8354838709677
"47",2013-11-01,22.1133333333333
"48",2013-12-01,16.0032258064516
"49",2014-01-01,16.2935483870968
"50",2014-02-01,15.7142857142857
"51",2014-03-01,19.0903225806452
"52",2014-04-01,23.05
"53",2014-05-01,26.6677419354839
"54",2014-06-01,29.34
"55",2014-07-01,30.1741935483871
"56",2014-08-01,29.3967741935484
"57",2014-09-01,29.2
"58",2014-10-01,26.3096774193548
"59",2014-11-01,22.8166666666667
"60",2014-12-01,16.558064516129
"61",2015-01-01,16.4193548387097
"62",2015-02-01,17.7857142857143
"63",2015-03-01,20.3258064516129
"64",2015-04-01,23.5033333333333
"65",2015-05-01,27.5258064516129
"66",2015-06-01,29.8433333333333
"67",2015-07-01,29.358064516129
"68",2015-08-01,29.5354838709677
"69",2015-09-01,28.5766666666667
"70",2015-10-01,26.1290322580645
"71",2015-11-01,24.2233333333333
"72",2015-12-01,18.8935483870968
"73",2016-01-01,16.3967741935484
"74",2016-02-01,15.7827586206897
"75",2016-03-01,17.8741935483871
"76",2016-04-01,24.0933333333333
"77",2016-05-01,27.0645161290323
"78",2016-06-01,29.4333333333333
"79",2016-07-01,30.0933333333333
"80",2016-08-01,28.8870967741935
"81",2016-09-01,28.3433333333333
"82",2016-10-01,27.2161290322581
"83",2016-11-01,22.6366666666667
"84",2016-12-01,20.0709677419355
"85",2017-01-01,18.7838709677419
"86",2017-02-01,17.0964285714286
"87",2017-03-01,19.658064516129
"88",2017-04-01,23.42
"89",2017-05-01,26.258064516129
"90",2017-06-01,28.9866666666667
"91",2017-07-01,29.241935483871
"92",2017-08-01,29.6161290322581
"93",2017-09-01,29.26
"94",2017-10-01,26.741935483871
"95",2017-11-01,22.5966666666667
"96",2017-12-01,18.2677419354839
"97",2018-01-01,16.2645161290323
"98",2018-02-01,16.2607142857143
"99",2018-03-01,20.8516129032258
"100",2018-04-01,23.5733333333333
"101",2018-05-01,28.3645161290323
"102",2018-06-01,28.76
"103",2018-07-01,29.3032258064516
"104",2018-08-01,28.8064516129032
"105",2018-09-01,28.1933333333333
"106",2018-10-01,25.3032258064516
"107",2018-11-01,23.1066666666667
"108",2018-12-01,19.4129032258065
"109",2019-01-01,18.2516129032258
"110",2019-02-01,20.3678571428571
"111",2019-03-01,21.2225806451613
"112",2019-04-01,24.7833333333333
"113",2019-05-01,25.6032258064516
"114",2019-06-01,29.0533333333333
"115",2019-07-01,29.5483870967742
"116",2019-08-01,29.2068965517241
"117",2019-09-01,29
"118",2019-10-01,26.3903225806452
"119",2019-11-01,22.7466666666667
"120",2019-12-01,18.9290322580645
"121",2020-01-01,18.4935483870968
"122",2020-02-01,18.5241379310345
"123",2020-03-01,21.4387096774194
"124",2020-04-01,21.9366666666667
"125",2020-05-01,27.5451612903226
"126",2020-06-01,29.36
"127",2020-07-01,30.1129032258065
"128",2020-08-01,28.9451612903226
"129",2020-09-01,28.2133333333333
"130",2020-10-01,25.5903225806452
"131",2020-11-01,23.8066666666667
"132",2020-12-01,18.6
"133",2021-01-01,16.3064516129032
"134",2021-02-01,19.5035714285714
"135",2021-03-01,22.2129032258065
"136",2021-04-01,24.2166666666667
"137",2021-05-01,28.9516129032258
"138",2021-06-01,28.8566666666667
"139",2021-07-01,29.9225806451613
"140",2021-08-01,28.9903225806452
"141",2021-09-01,29.9466666666667
"142",2021-10-01,26.3483870967742
"143",2021-11-01,22.4266666666667
"144",2021-12-01,19.0903225806452
"145",2022-01-01,18.2548387096774
"146",2022-02-01,15.7535714285714
"147",2022-03-01,21.9741935483871
"148",2022-04-01,24.0233333333333
"149",2022-05-01,25.3451612903226
"150",2022-06-01,28.67
"151",2022-07-01,30.4387096774194
"152",2022-08-01,29.2129032258064
